#28;native;Baccharis altimontana;Baccharis altimontana G.Heiden et al.;Baccharis;Asteraceae;NE;Sub-Shrub;Rupicole|Terrestrial
#18;native;Baccharis anomala;Baccharis anomala DC.;Baccharis;Asteraceae;NE;Vine|Sub-Shrub;Terrestrial
#45;native;Baccharis articulata;Baccharis articulata (Lam.) Pers.;Baccharis;Asteraceae;NE;Shrub|Sub-Shrub;Rupicole|Terrestrial
#48;native;Baccharis bifrons;Baccharis bifrons Baker;Baccharis;Asteraceae;EN;Vine|Sub-Shrub;Terrestrial
#07#15;native;Baccharis conyzoides;Baccharis conyzoides (Less.) DC.;Baccharis;Asteraceae;NE;Vine|Sub-Shrub;Terrestrial
#18#44#45;native;Baccharis crispa;Baccharis crispa Spreng.;Baccharis;Asteraceae;NE;Sub-Shrub;Epiphyte|Rupicole|Terrestrial
#18;native;Baccharis dentata;Baccharis dentata (Vell.) G.M.Barroso;Baccharis;Asteraceae;NE;Shrub;Rupicole|Terrestrial
#01#07#15#18#45;native;Baccharis dracunculifolia;Baccharis dracunculifolia DC.;Baccharis;Asteraceae;NE;Shrub;Rupicole|Terrestrial
#28;native;Baccharis grandimucronata;Baccharis grandimucronata Malag.;Baccharis;Asteraceae;NE;Shrub;Rupicole|Terrestrial
#44;native;Baccharis lateralis;Baccharis lateralis Baker;Baccharis;Asteraceae;NE;Shrub;Rupicole|Terrestrial
#31;native;Baccharis longiattenuata;Baccharis longiattenuata A.S.Oliveira;Baccharis;Asteraceae;NE;Shrub|Tree;Terrestrial
#48;native;Baccharis microcephala;Baccharis microcephala (Less.) DC.;Baccharis;Asteraceae;NE;Shrub|Sub-Shrub;Terrestrial
#18;native;Baccharis microdonta;Baccharis microdonta DC.;Baccharis;Asteraceae;NE;Shrub;Rupicole|Terrestrial
#19;native;Baccharis pingraea;Baccharis pingraea DC.;Baccharis;Asteraceae;NE;Sub-Shrub;Terrestrial
#38#44;native;Baccharis pseudomyriocephala;Baccharis pseudomyriocephala Malag.;Baccharis;Asteraceae;NE;Shrub;Rupicole|Terrestrial
#45#47;native;Baccharis punctulata;Baccharis punctulata DC.;Baccharis;Asteraceae;NE;Shrub|Sub-Shrub;Rupicole|Terrestrial
#28;native;Baccharis reticularia;Baccharis reticularia DC.;Baccharis;Asteraceae;NE;Shrub;Rupicole|Terrestrial
#16;native;Baccharis semiserrata;Baccharis semiserrata DC.;Baccharis;Asteraceae;NE;Shrub|Tree;Terrestrial
#01;native;Baccharis serrulata;Baccharis serrulata (Lam.) Pers.;Baccharis;Asteraceae;NE;Sub-Shrub;Rupicole|Terrestrial
#07#15#48;native;Baccharis singularis;Baccharis singularis (Vell.) G.M.Barroso;Baccharis;Asteraceae;NE;Shrub;Terrestrial
#45;native;Baccharis tridentata;Baccharis tridentata Vahl;Baccharis;Asteraceae;NE;Sub-Shrub;Rupicole|Terrestrial
#28#43;native;Barrosoa organensis;Barrosoa organensis (Gardner) R.M.King & H.Rob.;Barrosoa;Asteraceae;NE;Shrub;Terrestrial
#52;native;Bathysa mendoncaei;Bathysa mendoncaei K.Schum.;Bathysa;Rubiaceae;NE;Shrub|Tree;Terrestrial
#32#33;native;Bauhinia forficata;Bauhinia forficata Link;Bauhinia;Fabaceae;NE;Tree;Terrestrial
#32#36#47;native;Bauhinia holophylla;Bauhinia holophylla (Bong.) Steud.;Bauhinia;Fabaceae;NE;Shrub;Terrestrial
#11#47;native;Bauhinia ungulata;Bauhinia ungulata L.;Bauhinia;Fabaceae;NE;Shrub|Tree|Sub-Shrub;Terrestrial
#18#28;native;Berberis laurina;Berberis laurina Billb.;Berberis;Berberidaceae;NE;Shrub|Tree;Terrestrial
#52;native;Bertolonia acuminata;Bertolonia acuminata Gardner;Bertolonia;Melastomataceae;NE;Herb;Epiphyte|Rupicole|Terrestrial
#07#15#37#45;native;Blepharocalyx salicifolius;Blepharocalyx salicifolius (Kunth) O.Berg;Blepharocalyx;Myrtaceae;NE;Shrub|Tree;Terrestrial
#28;native;Borreria tenera;Borreria tenera DC.;Borreria;Rubiaceae;NE;Herb;Terrestrial
#01#02#03#15#21#23#43#44#53;native;Borreria verticillata;Borreria verticillata (L.) G.Mey.;Borreria;Rubiaceae;NE;Sub-Shrub;Terrestrial
#06;native;Bougainvillea praecox;Bougainvillea praecox Griseb.;Bougainvillea;Nyctaginaceae;NE;Shrub;Terrestrial
#28;native;Bougainvillea spectabilis;Bougainvillea spectabilis Willd.;Bougainvillea;Nyctaginaceae;NE;Tree|Vine;Terrestrial
#01#32;native;Byrsonima intermedia;Byrsonima intermedia A.Juss.;Byrsonima;Malpighiaceae;NE;Shrub;Terrestrial
#02#03#04#09#10#12#14#15#21#23#25#34#39#43#44#53;native;Byrsonima sericea;Byrsonima sericea DC.;Byrsonima;Malpighiaceae;NE;Shrub|Tree;Terrestrial
#13;native;Byrsonima stipulacea;Byrsonima stipulacea A.Juss.;Byrsonima;Malpighiaceae;NE;Tree;Terrestrial
#01;native;Byrsonima variabilis;Byrsonima variabilis A.Juss.;Byrsonima;Malpighiaceae;NE;Shrub;Terrestrial
#14#17;native;Byrsonima verbascifolia;Byrsonima verbascifolia (L.) DC.;Byrsonima;Malpighiaceae;NE;Shrub|Tree;Terrestrial
#18#28#32#48;native;Calea pinnatifida;Calea pinnatifida (R.Br.) Less.;Calea;Asteraceae;NE;Vine;Terrestrial
#18#33;native;Calea serrata;Calea serrata Less.;Calea;Asteraceae;NE;Shrub|Vine;Terrestrial
#14;native;Callaeum psilophyllum;Callaeum psilophyllum (A.Juss.) D.M.Johnson;Callaeum;Malpighiaceae;NE;Shrub|Vine;Terrestrial
#18#28#32;native;Calliandra brevipes;Calliandra brevipes Benth.;Calliandra;Fabaceae;NE;Shrub;Terrestrial
#18;native;Calliandra tweedii;Calliandra tweedii Benth.;Calliandra;Fabaceae;NE;Shrub|Tree;Terrestrial
#03#07#15#17#26#31#34#38#39#44;native;Calophyllum brasiliense;Calophyllum brasiliense Cambess.;Calophyllum;Calophyllaceae;NE;Tree;Terrestrial
#07#37#52;native;Campomanesia guaviroba;Campomanesia guaviroba (DC.) Kiaersk.;Campomanesia;Myrtaceae;NE;Tree;Terrestrial
#17;native;Campomanesia pubescens;Campomanesia pubescens (Mart. ex DC.) O.Berg;Campomanesia;Myrtaceae;NE;Shrub|Tree;Terrestrial
#18#33;native;Campomanesia xanthocarpa;Campomanesia xanthocarpa (Mart.) O.Berg;Campomanesia;Myrtaceae;NE;Tree;Terrestrial
#18;native;Campovassouria cruciata;Campovassouria cruciata (Vell.) R.M.King & H.Rob.;Campovassouria;Asteraceae;NE;Shrub;Rupicole|Terrestrial
#22#30#41;native;Campyloneurum nitidum;Campyloneurum nitidum (Kaulf.) C.Presl;Campyloneurum;Polypodiaceae;NE;Herb;Epiphyte|Rupicole|Terrestrial
#32#36;native;Caryocar brasiliense;Caryocar brasiliense Cambess.;Caryocar;Caryocaraceae;NE;Shrub|Tree|Sub-Shrub;Terrestrial
#28#51;native;Casearia aculeata;Casearia aculeata Jacq.;Casearia;Salicaceae;NE;Shrub|Tree;Terrestrial
#19#28#43;native;Casearia arborea;Casearia arborea (Rich.) Urb.;Casearia;Salicaceae;NE;Shrub|Tree;Terrestrial
#51;native;Casearia decandra;Casearia decandra Jacq.;Casearia;Salicaceae;NE;Shrub|Tree;Terrestrial
#27;native;Casearia gossypiosperma;Casearia gossypiosperma Briq.;Casearia;Salicaceae;NE;Tree;Terrestrial
#12#13#14;native;Casearia javitensis;Casearia javitensis Kunth;Casearia;Salicaceae;NE;Shrub|Tree;Terrestrial
#52;native;Casearia obliqua;Casearia obliqua Spreng.;Casearia;Salicaceae;NE;Shrub|Tree;Terrestrial
#52;native;Casearia pauciflora;Casearia pauciflora Cambess.;Casearia;Salicaceae;NE;Shrub|Tree;Terrestrial
#14#18#27#28#45#47#51;native;Casearia sylvestris;Casearia sylvestris Sw.;Casearia;Salicaceae;NE;Shrub|Tree|Sub-Shrub;Terrestrial
#51;native;Casearia ulmifolia;Casearia ulmifolia Vahl ex Vent.;Casearia;Salicaceae;NE;Shrub|Tree;Terrestrial
#28;native;Cayaponia pilosa;Cayaponia pilosa (Vell.) Cogn.;Cayaponia;Cucurbitaceae;NE;Vine;Terrestrial
#22;native;Cedrela fissilis;Cedrela fissilis Vell.;Cedrela;Meliaceae;VU;Tree;Terrestrial
#11#12#18#28#32#33#45;native;Celtis iguanaea;Celtis iguanaea (Jacq.) Sarg.;Celtis;Cannabaceae;NE;Shrub|Tree;Terrestrial
#27#51;native;Celtis spinosa;Celtis spinosa Spreng.;Celtis;Cannabaceae;NE;Shrub;Terrestrial
#23#34;native;Centrosema virginianum;Centrosema virginianum (L.) Benth.;Centrosema;Fabaceae;NE;Vine;Terrestrial
#07#15;native;Cestrum axillare;Cestrum axillare Vell.;Cestrum;Solanaceae;NE;Tree;Terrestrial
#35;native;Cestrum intermedium;Cestrum intermedium Sendtn.;Cestrum;Solanaceae;NE;Shrub|Tree;Terrestrial
#18#27#33;native;Cestrum strigilatum;Cestrum strigilatum Ruiz & Pav.;Cestrum;Solanaceae;NE;Shrub|Tree;Terrestrial
#21;native;Chaetocarpus echinocarpus;Chaetocarpus echinocarpus (Baill.) Ducke;Chaetocarpus;Peraceae;NE;Shrub|Tree;Terrestrial
#10#14#15;native;Chaetocarpus myrsinites;Chaetocarpus myrsinites Baill.;Chaetocarpus;Peraceae;NE;Shrub|Tree;Terrestrial
#14;native;Chamaecrista ensiformis;Chamaecrista ensiformis (Vell.) H.S.Irwin & Barneby;Chamaecrista;Fabaceae;NE;Shrub|Tree;Terrestrial
#16;native;Chamissoa altissima;Chamissoa altissima (Jacq.) Kunth;Chamissoa;Amaranthaceae;NE;Vine|Sub-Shrub;Terrestrial
#19#31;native;Chiococca alba;Chiococca alba (L.) Hitchc.;Chiococca;Rubiaceae;NE;Shrub;Terrestrial
#28;native;Chionolaena lychnophorioides;Chionolaena lychnophorioides Sch.Bip.;Chionolaena;Asteraceae;VU;Shrub;Terrestrial
#28#32;native;Chromolaena laevigata;Chromolaena laevigata (Lam.) R.M.King & H.Rob.;Chromolaena;Asteraceae;NE;Shrub|Sub-Shrub;Terrestrial
#28#48;native;Chromolaena odorata;Chromolaena odorata (L.) R.M.King & H.Rob.;Chromolaena;Asteraceae;NE;Shrub|Sub-Shrub;Terrestrial
#23;native;Chromolaena punctulata;Chromolaena punctulata (DC.) R.M.King & H.Robinson;Chromolaena;Asteraceae;NE;Shrub;Terrestrial
#29;native;Chrysobalanus icaco;Chrysobalanus icaco L.;Chrysobalanus;Chrysobalanaceae;NE;Shrub|Tree;Terrestrial
#52;native;Chrysophyllum flexuosum;Chrysophyllum flexuosum Mart.;Chrysophyllum;Sapotaceae;NE;Tree;Terrestrial
#23;native;Chrysophyllum lucentifolium;Chrysophyllum lucentifolium Cronquist;Chrysophyllum;Sapotaceae;NE;Tree;Terrestrial
#27;native;Chrysophyllum marginatum;Chrysophyllum marginatum (Hook. & Arn.) Radlk.;Chrysophyllum;Sapotaceae;NE;Shrub|Tree;Terrestrial
#14;native;Chrysophyllum splendens;Chrysophyllum splendens Spreng.;Chrysophyllum;Sapotaceae;NE;Shrub|Tree;Terrestrial
#18;native;Cissampelos pareira;Cissampelos pareira L.;Cissampelos;Menispermaceae;NE;Vine;Terrestrial
#28;native;Cissus albida;Cissus albida Cambess.;Cissus;Vitaceae;NE;Vine;Terrestrial
#33;native;Citronella gongonha;Citronella gongonha (Mart.) R.A.Howard;Citronella;Cardiopteridaceae;NE;Shrub|Tree;Terrestrial
#18#33#45#52;native;Clematicissus striata;Clematicissus striata (Ruiz & Pav.) Lombardi;Clematicissus;Vitaceae;NE;Vine;Terrestrial
#18;native;Clematis dioica;Clematis dioica L.;Clematis;Ranunculaceae;NE;Vine;Terrestrial
#07#15;native;Clethra scabra;Clethra scabra Pers.;Clethra;Clethraceae;NE;Shrub|Tree;Terrestrial
#16;native;Clethra uleana;Clethra uleana Sleumer;Clethra;Clethraceae;NE;Shrub|Tree;Terrestrial
#07#08#15#20;native;Clidemia capitellata;Clidemia capitellata (Bonpl.) D.Don;Clidemia;Melastomataceae;NE;Shrub;Terrestrial
#47;native;Clidemia hirta;Clidemia hirta (L.) D.Don;Clidemia;Melastomataceae;NE;Shrub;Terrestrial
#01;native;Clidemia urceolata;Clidemia urceolata DC.;Clidemia;Melastomataceae;NE;Shrub;Terrestrial
#08#25;native;Clitoria laurifolia;Clitoria laurifolia Poir.;Clitoria;Fabaceae;NE;Sub-Shrub;Terrestrial
#07#15#26#31;native;Clusia criuva;Clusia criuva Cambess.;Clusia;Clusiaceae;NE;Shrub;Terrestrial
#02#04#15#23#34#44#46#53;native;Clusia fluminensis;Clusia fluminensis Planch. & Triana;Clusia;Clusiaceae;NE;Shrub|Tree;Terrestrial
#02#03#10#15#23#34#44#46;native;Clusia hilariana;Clusia hilariana Schltdl.;Clusia;Clusiaceae;NE;Shrub|Tree;Terrestrial
#02#15#34#44#46#52#53;native;Clusia lanceolata;Clusia lanceolata Cambess.;Clusia;Clusiaceae;NE;Shrub|Tree;Terrestrial
#14#46;native;Clusia nemorosa;Clusia nemorosa G.Mey.;Clusia;Clusiaceae;NE;Shrub|Tree;Terrestrial
#05;native;Cnidoscolus urens;Cnidoscolus urens (L.) Arthur;Cnidoscolus;Euphorbiaceae;NE;Herb|Sub-Shrub;Terrestrial
#21;native;Coccoloba alnifolia;Coccoloba alnifolia Casar.;Coccoloba;Polygonaceae;NE;Shrub|Tree;Terrestrial
#14;native;Coccoloba parimensis;Coccoloba parimensis Benth.;Coccoloba;Polygonaceae;NE;Shrub|Vine;Terrestrial
#23;native;Coccoloba rigida;Coccoloba rigida Meisn.;Coccoloba;Polygonaceae;EN;Shrub|Vine;Terrestrial
#07#15;native;Coccoloba salicifolia;Coccoloba salicifolia Wedd.;Coccoloba;Polygonaceae;NE;Shrub|Tree|Vine;Terrestrial
#07#15;native;Codonanthe gracilis;Codonanthe gracilis (Mart.) Hanst.;Codonanthe;Gesneriaceae;NE;Sub-Shrub;Epiphyte
#47;native;Colubrina glandulosa;Colubrina glandulosa Perkins;Colubrina;Rhamnaceae;NE;Tree;Terrestrial
#28;native;Combretum fruticosum;Combretum fruticosum (Loefl.) Stuntz;Combretum;Combretaceae;NE;Shrub|Vine;Terrestrial
#44;native;Combretum leprosum;Combretum leprosum Mart.;Combretum;Combretaceae;NE;Shrub|Tree|Vine;Terrestrial
#07#15;native;Condea undulata;Condea undulata (Schrank) Harley & J.F.B.Pastore;Condea;Lamiaceae;NE;Shrub|Herb|Sub-Shrub;Terrestrial
#14;native;Connarus blanchetii;Connarus blanchetii Planch.;Connarus;Connaraceae;NE;Shrub|Vine;Terrestrial
#15;native;Connarus rostratus;Connarus rostratus (Vell.) L.B.Sm.;Connarus;Connaraceae;NE;Shrub|Vine;Terrestrial
#44;native;Conyza canadensis;Conyza canadensis (L.) Cronquist;Conyza;Asteraceae;NE;Sub-Shrub;Terrestrial
#12#32#36;native;Copaifera langsdorffii;Copaifera langsdorffii Desf.;Copaifera;Fabaceae;NE;Tree;Terrestrial
#52;native;Copaifera trapezifolia;Copaifera trapezifolia Hayne;Copaifera;Fabaceae;NE;Tree;Terrestrial
#18#33;native;Cordia americana;Cordia americana (L.) Gottschling & J.S.Mill.;Cordia;Cordiaceae;NE;Tree;Terrestrial
#33;native;Cordia ecalyculata;Cordia ecalyculata Vell.;Cordia;Cordiaceae;NE;Tree;Terrestrial
#13#14;native;Cordia nodosa;Cordia nodosa Lam.;Cordia;Cordiaceae;NE;Shrub|Tree;Terrestrial
#05#07#15;native;Cordia sellowiana;Cordia sellowiana Cham.;Cordia;Cordiaceae;NE;Tree;Terrestrial
#28;native;Cordiera myrciifolia;Cordiera myrciifolia (K.Schum.) C.H.Perss. & Delprete;Cordiera;Rubiaceae;NE;Shrub;Terrestrial
#36;native;Couepia grandiflora;Couepia grandiflora (Mart. & Zucc.) Benth.;Couepia;Chrysobalanaceae;NE;Tree;Terrestrial
#02#10#15#23#39#44#53;native;Couepia ovalifolia;Couepia ovalifolia (Schott) Benth. ex Hook.f.;Couepia;Chrysobalanaceae;NE;Shrub|Tree;Terrestrial
#07#15;native;Coussapoa microcarpa;Coussapoa microcarpa (Schott) Rizzini;Coussapoa;Urticaceae;NE;Shrub|Tree;Hemiepiphyte|Terrestrial
#28;native;Croton campanulatus;Croton campanulatus Caruzo & Cordeiro;Croton;Euphorbiaceae;EN;Tree;Terrestrial
#15#21#23;native;Croton compressus;Croton compressus Lam.;Croton;Euphorbiaceae;NE;Shrub;Terrestrial
#52;native;Croton echinocarpus;Croton echinocarpus Müll. Arg.;Croton;Euphorbiaceae;NE;Tree;Terrestrial
#19#21#22#27#28#36#39#44#47#52;native;Croton floribundus;Croton floribundus Spreng.;Croton;Euphorbiaceae;NE;Tree;Terrestrial
#01;native;Croton splendidus;Croton splendidus Mart.;Croton;Euphorbiaceae;NE;Shrub|Sub-Shrub;Terrestrial
#18;native;Cryptocarya aschersoniana;Cryptocarya aschersoniana Mez;Cryptocarya;Lauraceae;NE;Tree;Terrestrial
#28;native;Cupania cinerea;Cupania cinerea Poepp. & Endl.;Cupania;Sapindaceae;NE;Shrub|Tree;Terrestrial
#12#14#43;native;Cupania racemosa;Cupania racemosa (Vell.) Radlk.;Cupania;Sapindaceae;NE;Tree;Terrestrial
#28;native;Cupania scrobiculata;Cupania scrobiculata Rich.;Cupania;Sapindaceae;NE;Shrub|Tree;Terrestrial
#18;native;Cupania vernalis;Cupania vernalis Cambess.;Cupania;Sapindaceae;NE;Tree;Terrestrial
#44;native;Cuphea carthagenensis;Cuphea carthagenensis (Jacq.) J.F.Macbr.;Cuphea;Lythraceae;NE;Herb|Sub-Shrub;Terrestrial
#01;native;Cuspidaria sceptrum;Cuspidaria sceptrum (Cham.) L.G.Lohmann;Cuspidaria;Bignoniaceae;NE;Vine;Terrestrial
#30;native;Cyathea dichromatolepis;Cyathea dichromatolepis (Fée) Domin;Cyathea;Cyatheaceae;NE;Tree;Terrestrial
#30;native;Cyathea phalerata;Cyathea phalerata Mart.;Cyathea;Cyatheaceae;NE;Shrub;Terrestrial
#19;native;Cyrtocymura lanuginosa;Cyrtocymura lanuginosa (Gardner) H.Rob.;Cyrtocymura;Asteraceae;NE;Tree|Vine;Terrestrial
#01;native;Cyrtocymura scorpioides;Cyrtocymura scorpioides (Lam.) H.Rob.;Cyrtocymura;Asteraceae;NE;Sub-Shrub;Terrestrial
#40;native;Dahlstedtia muehlbergiana;Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo;Dahlstedtia;Fabaceae;NE;Tree;Terrestrial
#28#52;native;Dahlstedtia pinnata;Dahlstedtia pinnata (Benth.) Malme;Dahlstedtia;Fabaceae;NE;Shrub|Tree;Terrestrial
#17#28#51;native;Dalbergia atropurpurea;Dalbergia atropurpurea Ducke;Dalbergia;Fabaceae;NE;Shrub|Vine;Terrestrial
#02#03#09#15#21#23#25#31#39#42#44#53;native;Dalbergia ecastaphyllum;Dalbergia ecastaphyllum (L.) Taub.;Dalbergia;Fabaceae;NE;Shrub|Vine;Terrestrial
#52;native;Dalbergia foliolosa;Dalbergia foliolosa Benth.;Dalbergia;Fabaceae;NE;Tree;Terrestrial
#07#15#18#26#31#44;native;Dalbergia frutescens;Dalbergia frutescens (Vell.) Britton;Dalbergia;Fabaceae;NE;Shrub|Vine;Terrestrial
#01;native;Dalbergia miscolobium;Dalbergia miscolobium Benth.;Dalbergia;Fabaceae;NE;Tree;Terrestrial
#01#06;native;Dalbergia nigra;Dalbergia nigra (Vell.) Allemão ex Benth.;Dalbergia;Fabaceae;VU;Tree;Terrestrial
#07#15;native;Dalbergia sampaioana;Dalbergia sampaioana Kuhlm. & Hoehne;Dalbergia;Fabaceae;NE;Vine;Terrestrial
#28;native;Dalbergia subcymosa;Dalbergia subcymosa Ducke;Dalbergia;Fabaceae;NE;Shrub|Vine;Terrestrial
#44;native;Dalechampia ficifolia;Dalechampia ficifolia Lam.;Dalechampia;Euphorbiaceae;NE;Vine;Terrestrial
